sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR096e_01474_W-R255-E1_J01_S10	1704.274	389981	5032404	27762	2084	0	4	24	0	0	0.000	4.000	20.000	115.000	672.000	2154.500	0.929	0.874	0.874	0.763	388227	339926	47982	262
RR096e_01475_W-R255-F1_L01_S12	6494.489	1466330	4210334	29815	46	0	0	25	0	0	44.000	970.000	1817.000	3287.500	5782.000	8843.000	0.997	0.995	0.995	0.987	1459895	1296052	163172	1026
RR096e_01476_W-R255-G1_N01_S14	4199.035	937746	1070758	29792	95	0	1	34	0	4	243.000	1225.000	1671.000	2550.000	3831.000	5373.500	0.997	0.996	0.996	0.995	934012	851304	82016	1096
RR096e_01477_W-R255-H1_P01_S16	9248.117	2079370	3506694	29702	163	0	1	25	0	0	21.020	2521.000	3742.000	5861.500	8747.000	11904.000	0.993	0.990	0.990	0.987	2071120	1858238	212590	944
RR096e_01478_W-R255-A2_B03_S34	0.000	0	4243614	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR096e_01479_W-R255-B2_D03_S36	0.000	0	866844	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR096e_01480_W-R255-C2_F03_S38	0.000	0	605978	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR096e_01481_W-R255-D2_H03_S40	11.934	2877	408850	13461	16303	0	23	8	0	0	0.000	0.000	1.000	3.000	8.000	19.000	0.451	0.096	0.096	0.000	2867	2168	572	2
RR096e_01482_W-R255-E2_J03_S42	0.010	2	440170	0	212	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
RR096e_01483_W-R255-F2_L03_S44	8014.339	1884068	2529672	29816	49	0	0	29	0	0	156.000	884.000	1369.000	3017.500	6178.000	12485.500	0.997	0.997	0.997	0.995	1876355	1556760	319068	1206
RR096e_01484_W-R255-G2_N03_S46	3729.466	833521	1655102	29567	272	0	2	25	0	0	3.000	654.000	1120.000	2112.000	3446.000	5057.000	0.989	0.981	0.981	0.980	830208	753232	76560	450
RR096e_01485_W-R255-H2_P03_S48	2803.143	648134	2318286	29379	472	0	1	26	0	0	3.000	139.000	385.000	1183.000	2368.000	3834.000	0.983	0.972	0.972	0.957	645303	552644	92334	224
RR096e_01486_W-R255-A3_B05_S66	9875.431	2214843	5100182	29589	310	0	0	21	0	0	8.020	1998.200	3395.200	5937.000	9227.000	12944.000	0.989	0.988	0.988	0.981	2205738	1995202	209970	958
RR096e_01487_W-R255-B3_D05_S68	4866.854	1100105	1480600	29737	95	0	1	26	0	0	18.000	1027.100	1775.000	3127.000	4607.000	6492.500	0.994	0.988	0.988	0.980	1095587	965428	129752	478
RR096e_01488_W-R255-C3_F05_S70	32797.410	7373164	8376958	29852	11	0	1	27	0	1	108.000	12000.700	16482.600	23441.000	31619.000	39518.000	0.998	0.996	0.996	0.991	7341904	6617756	716748	11644
RR096e_01489_W-R255-E3_J05_S74	12524.386	2824582	3374420	29751	112	0	3	26	0	0	24.000	3319.200	5122.000	8081.500	11861.000	16258.000	0.995	0.989	0.989	0.988	2813112	2498172	314628	1970
RR096e_01490_W-R255-F3_L05_S76	10637.129	2442541	2760110	29635	223	0	1	25	0	0	10.000	3496.000	4901.200	7106.000	10260.000	13479.000	0.991	0.989	0.989	0.988	2432421	2094778	336800	1728
RR096e_01491_W-R255-G3_N05_S78	2939.326	655936	1345552	29842	29	0	0	24	0	0	28.000	484.000	882.000	1578.500	2609.000	3983.500	0.998	0.987	0.987	0.973	653366	597906	54872	774
RR096e_01492_W-R255-H3_P05_S80	7434.416	1678019	2296454	29708	140	0	0	32	0	1	20.020	1647.100	2833.000	4653.500	6944.000	9778.000	0.994	0.989	0.989	0.987	1670820	1491674	178526	1014
RR096e_01493_W-R255-A4_B07_S98	11386.260	2625302	3623030	29816	21	0	0	24	0	0	182.000	2485.200	4028.000	6796.500	10668.000	15140.500	0.997	0.997	0.997	0.996	2615312	2231416	383026	1756
RR096e_01494_W-R255-B4_D07_S100	3776.208	842593	1001098	29661	187	0	1	28	0	0	17.000	1082.100	1490.000	2239.500	3344.000	4783.000	0.992	0.988	0.988	0.987	838952	767234	71250	566
RR096e_01495_W-R255-C4_F07_S102	13506.327	3035271	4738248	29793	8	0	1	28	0	3	92.000	3351.600	5534.200	8646.000	13010.000	17520.000	0.997	0.997	0.997	0.990	3021661	2719920	298098	4916
RR096e_01496_W-R255-D4_H07_S104	3799.621	904472	5558218	27831	1962	0	7	22	0	0	0.000	6.000	16.000	132.000	1776.000	5959.500	0.931	0.863	0.863	0.788	900594	736664	163376	602
RR096e_01497_W-R255-E4_J07_S106	9175.853	2077657	5766566	29813	42	0	0	24	0	1	43.000	1170.100	2286.000	5028.000	8305.000	12494.500	0.997	0.992	0.992	0.983	2068978	1815952	252150	1246
RR096e_01498_W-R255-F4_L07_S108	14488.655	3310457	4600614	29802	62	0	1	25	0	0	40.020	3568.000	5877.200	9316.500	13783.000	18971.000	0.997	0.991	0.991	0.988	3297152	2851886	444430	1828
RR096e_01499_W-R255-G4_N07_S110	2534.801	564678	1579718	29537	310	0	1	23	0	0	7.000	208.000	588.000	1319.000	2292.000	3547.000	0.988	0.980	0.980	0.972	562292	513564	48372	324
RR096e_01500_W-R255-H4_P07_S112	10135.381	2293893	2549396	29846	19	0	1	24	0	0	146.000	2374.100	3392.000	5339.500	8353.000	14330.000	0.998	0.997	0.997	0.991	2285548	2026966	257982	1554
RR096e_01501_W-R255-A5_B09_S130	9689.567	2231056	2770628	29815	10	0	1	23	0	0	679.000	3671.100	4723.200	6803.500	9514.000	12100.500	0.997	0.997	0.997	0.996	2221892	1895554	325812	908
RR096e_01502_W-R255-C5_F09_S134	1443.943	325570	4442488	29475	327	0	13	21	0	0	0.000	56.000	113.000	391.000	908.000	1905.000	0.986	0.968	0.968	0.909	324111	290308	33210	464
RR096e_01503_W-R255-D5_H09_S136	503.063	117923	6556070	28063	1735	0	19	17	0	0	0.000	7.000	20.000	75.000	270.000	636.000	0.940	0.861	0.861	0.709	117337	96882	20214	38
RR096e_01504_W-R255-E5_J09_S138	13957.709	3170513	3953606	29843	28	0	2	26	0	0	396.040	4672.100	6422.000	9302.000	13490.000	17507.000	0.998	0.997	0.997	0.996	3158181	2758174	399120	1940
RR096e_01505_W-R255-F5_L09_S140	9641.676	2202318	4969662	29641	238	0	1	29	0	0	26.000	1710.000	2909.000	5238.500	8473.000	12944.500	0.991	0.989	0.989	0.987	2192271	1900344	291242	1446
RR096e_01506_W-R255-G5_N09_S142	2286.594	513403	1256272	29209	626	0	0	26	0	0	1.000	160.000	506.000	1173.000	2084.000	3207.000	0.977	0.973	0.973	0.963	511310	458894	52034	338
RR096e_01507_W-R255-H5_P09_S144	9770.247	2211794	2912624	29737	141	0	0	25	0	0	27.000	2475.200	3922.000	6131.000	9193.000	12899.500	0.994	0.989	0.989	0.988	2203005	1940312	262216	878
RR096e_01508_W-R255-A6_B11_S162	2192.453	510491	3807200	29310	504	0	2	23	0	1	2.000	55.000	183.200	637.000	1479.000	3126.000	0.980	0.965	0.965	0.933	508088	422176	85574	224
RR096e_01509_W-R255-B6_D11_S164	2860.950	641486	1290336	29794	43	0	0	22	0	0	43.000	712.000	1083.000	1751.000	2721.000	3763.500	0.996	0.995	0.995	0.989	639049	575592	63098	248
RR096e_01510_W-R255-C6_F11_S166	21024.673	4717100	9496856	29843	18	0	1	27	0	0	217.020	4277.100	7204.000	13372.500	20267.000	27652.000	0.998	0.997	0.997	0.997	4696737	4227924	463972	7694
RR096e_01511_W-R255-D6_H11_S168	26548.749	6029917	6691804	29852	12	0	1	25	0	0	107.000	9158.000	12440.200	18057.500	25555.000	33817.500	0.998	0.995	0.995	0.991	6005843	5258572	745706	3796
RR096e_01512_W-R255-E6_J11_S170	8609.393	1947209	2687532	29671	194	0	1	31	0	0	17.000	2841.200	3822.200	5759.000	8253.000	10816.500	0.992	0.989	0.989	0.987	1939639	1717918	221224	848
RR096e_01513_W-R255-F6_L11_S172	12980.456	2912768	3336200	29841	20	0	1	24	0	1	1832.000	4710.000	6028.200	8727.500	12449.000	16402.000	0.998	0.997	0.997	0.996	2902226	2594492	307098	1870
RR096e_01514_W-R255-G6_N11_S174	3821.174	853380	1032630	29553	299	0	2	29	0	0	2.000	918.100	1295.000	2109.000	3451.000	5074.500	0.988	0.986	0.986	0.980	849838	773240	76064	766
RR096e_01515_W-R255-H6_P11_S176	10690.487	2415282	2805010	29736	124	0	2	26	0	0	30.000	2849.000	4149.400	6423.500	9927.000	14115.000	0.994	0.990	0.990	0.987	2405547	2131298	273456	2320
RR096e_01516_W-R255-A7_B13_S194	14605.809	3286056	3681292	29765	94	0	4	26	0	1	76.000	3603.000	5020.200	7801.000	12042.000	20394.000	0.996	0.993	0.993	0.988	3273870	2915592	357660	1840
RR096e_01517_W-R255-B7_D13_S196	4515.383	1008043	1913510	29565	289	0	1	29	0	0	4.000	1112.000	1749.200	2831.000	4266.000	5908.000	0.989	0.988	0.988	0.980	1003858	912630	90814	460
RR096e_01518_W-R255-C7_F13_S198	20133.275	4533258	6876266	29850	14	0	0	20	0	1	919.000	8387.200	10599.200	14382.000	19374.000	24481.500	0.998	0.998	0.998	0.997	4514251	4032220	476912	7574
RR096e_01519_W-R255-D7_H13_S200	18072.021	4103723	6002282	29689	175	0	1	33	0	0	31.000	4194.200	5933.200	9110.000	14105.000	25866.500	0.993	0.990	0.990	0.988	4087730	3592894	493722	1846
RR096e_01520_W-R255-E7_J13_S202	8827.392	2022408	3680914	29571	261	0	3	28	0	0	1.000	1040.000	2135.000	4467.000	7749.000	11882.500	0.989	0.989	0.989	0.980	2013879	1744202	269082	1522
RR096e_01521_W-R255-F7_L13_S204	8079.604	1895136	2429314	29670	191	0	2	27	0	0	16.000	1994.200	3124.200	5210.500	7719.000	10628.000	0.992	0.988	0.988	0.986	1887422	1673876	212898	1156
RR096e_01522_W-R255-H7_P13_S208	12046.096	2715416	3111686	29719	99	0	1	26	0	3	46.000	3539.100	5098.200	7674.000	11257.000	15570.000	0.994	0.991	0.991	0.986	2704876	2405176	298988	1488
RR096e_01523_W-R255-A8_B15_S226	10066.321	2269293	2900102	29828	23	0	0	33	0	4	1942.040	3347.100	4252.200	5974.000	8862.000	13401.500	0.998	0.997	0.997	0.996	2260438	2005814	253824	1190
RR096e_01524_W-R255-B8_D15_S228	3877.683	872037	1086214	29558	292	0	1	31	0	0	4.020	846.100	1326.000	2202.500	3477.000	5148.000	0.988	0.987	0.987	0.980	868329	778356	89406	748
RR096e_01525_W-R255-C8_F15_S230	16561.435	3768605	7314134	29740	87	0	1	33	0	1	54.000	1950.100	4197.200	7686.000	13552.000	23599.000	0.995	0.993	0.993	0.988	3750773	3306938	439680	6376
RR096e_01526_W-R255-D8_H15_S232	21967.495	5008927	5962896	29854	13	0	0	29	0	0	77.020	8010.600	10672.200	15340.000	21439.000	27282.500	0.998	0.994	0.994	0.989	4988819	4332180	654968	3444
RR096e_01527_W-R255-E8_J15_S234	13797.249	3119269	3862080	29853	11	0	0	20	0	0	53.000	4542.000	5999.800	8661.500	12476.000	17365.000	0.998	0.996	0.996	0.988	3106355	2746668	358802	2114
RR096e_01528_W-R255-F8_L15_S236	8978.164	2035491	4002096	29421	430	0	2	29	0	0	4.000	261.000	1395.200	4053.500	7481.000	12396.500	0.984	0.980	0.980	0.966	2025878	1790278	234718	1372
RR096e_01529_W-R255-G8_N15_S238	1567.438	349741	499250	29794	34	0	0	25	0	0	40.000	363.000	547.000	887.000	1392.000	2091.000	0.996	0.996	0.996	0.989	348169	318286	29580	216
RR096e_01530_W-R255-H8_P15_S240	10523.096	2388111	2951406	29815	32	0	1	27	0	0	177.020	2814.100	4164.200	6550.000	9790.000	13550.500	0.997	0.997	0.997	0.995	2379845	2085460	293836	1436
RR096e_01531_W-R255-A9_B17_S258	10394.083	2389434	3160442	29815	51	0	0	25	0	0	56.000	3407.100	4811.200	7141.500	10048.000	13343.000	0.997	0.994	0.994	0.988	2379802	2044986	334138	852
RR096e_01532_W-R255-B9_D17_S260	3566.214	803445	2337662	29362	484	0	3	25	0	1	3.000	265.000	668.200	1751.500	3134.000	5018.500	0.982	0.981	0.981	0.976	800070	712134	87588	318
RR096e_01533_W-R255-C9_F17_S262	23444.321	5331431	7830284	29829	36	0	0	29	0	1	175.000	7988.200	11323.200	15915.500	21730.000	30173.500	0.998	0.997	0.997	0.997	5306055	4641348	658514	9262
RR096e_01534_W-R255-D9_H17_S264	756.354	175478	3945920	28615	1195	0	11	25	0	0	2.000	12.000	43.000	148.000	421.000	890.000	0.958	0.925	0.925	0.812	174745	147872	26648	68
RR096e_01535_W-R255-E9_J17_S266	7913.358	1830297	2176480	29813	6	0	0	20	0	0	256.000	2341.000	3341.000	5055.500	7424.000	10016.000	0.997	0.997	0.997	0.996	1822662	1552976	269308	870
RR096e_01536_W-R255-F9_L17_S268	5684.917	1301471	2495444	29549	272	0	6	27	0	0	0.000	342.000	976.200	2853.000	5007.000	7918.000	0.988	0.978	0.978	0.969	1295879	1122030	173404	430
RR096e_01537_W-R255-G9_N17_S270	3350.422	746576	895708	29593	244	0	0	33	0	0	9.000	809.000	1272.000	2088.000	3108.000	4358.000	0.990	0.987	0.987	0.987	743765	679496	63912	392
RR096e_01538_W-R255-H9_P17_S272	10592.271	2396447	3504406	29631	217	0	2	27	0	0	12.000	2781.100	4438.000	6901.000	10100.000	13626.000	0.991	0.989	0.989	0.987	2386959	2113590	272718	1126
RR096e_01539_W-R255-A10_B19_S290	5840.501	1316772	1509628	29814	61	0	0	22	0	0	274.000	2115.200	2723.200	4033.000	5703.000	7399.500	0.997	0.997	0.997	0.996	1311633	1162642	148560	446
RR096e_01540_W-R255-B10_D19_S292	2713.321	605440	1086600	29548	290	0	0	29	0	0	1.000	709.000	1106.000	1688.000	2516.000	3483.500	0.988	0.987	0.987	0.981	603307	545422	57522	218
RR096e_01541_W-R255-C10_F19_S294	20891.259	4823780	7454404	29858	7	0	1	21	0	0	314.080	6294.500	8898.000	13729.000	19422.000	26088.000	0.999	0.997	0.997	0.997	4798500	4092832	700218	8874
RR096e_01542_W-R255-D10_H19_S296	7783.804	1751298	3916750	29608	295	0	0	26	0	0	10.040	859.100	2335.200	4532.000	7347.000	10442.500	0.990	0.990	0.990	0.983	1744630	1554850	189590	860
RR096e_01543_W-R255-F10_L19_S300	5511.998	1240269	2097216	29814	50	0	1	26	0	0	257.000	1553.000	2333.000	3546.000	5220.000	7067.500	0.997	0.997	0.997	0.996	1234983	1111392	123152	440
RR096e_01544_W-R255-G10_N19_S302	1745.932	388707	724802	29536	318	0	0	30	0	0	2.020	437.000	664.000	1035.000	1574.000	2256.000	0.988	0.987	0.987	0.980	387245	354580	32398	158
RR096e_01545_W-R255-H10_P19_S304	9449.144	2148278	2442882	29850	38	0	1	28	0	0	93.000	3145.100	4153.000	5923.000	8775.000	12148.000	0.998	0.995	0.995	0.989	2139830	1902298	236608	1654
RR096e_01546_W-R255-A11_B21_S322	2987.667	685822	2206440	29607	230	0	1	21	0	0	11.000	123.000	328.000	1055.000	2411.000	4275.000	0.990	0.982	0.982	0.958	682821	585972	96484	286
RR096e_01547_W-R255-B11_D21_S324	2309.809	519450	622172	29804	56	0	0	20	0	0	241.000	772.100	1031.000	1540.000	2206.000	2913.000	0.997	0.996	0.996	0.996	517343	466300	50768	208
RR096e_01548_W-R255-C11_F21_S326	28167.892	6536930	7765212	29818	44	0	2	20	0	0	1406.000	11869.200	14826.400	20293.000	27186.000	34617.000	0.997	0.997	0.997	0.997	6502730	5480572	1016356	10888
RR096e_01549_W-R255-D11_H21_S328	6409.621	1454994	1807416	29648	187	0	1	32	0	0	17.000	1785.000	2712.000	4273.000	6165.000	8240.500	0.992	0.988	0.988	0.985	1448840	1281220	167164	738
RR096e_01550_W-R255-E11_J21_S330	2160.368	485731	1546816	29448	394	0	4	20	0	0	0.000	84.000	245.000	856.000	1736.000	2990.000	0.985	0.970	0.970	0.945	483740	433448	49980	224
RR096e_01551_W-R255-F11_L21_S332	3960.779	889905	1059392	29559	290	0	0	27	0	3	7.000	929.000	1446.000	2374.500	3646.000	5294.000	0.989	0.987	0.987	0.986	886298	796882	88908	762
RR096e_01552_W-R255-G11_N21_S334	961.768	216369	413184	29270	545	0	0	26	0	0	4.000	121.000	268.000	520.000	878.000	1289.000	0.979	0.972	0.972	0.963	215476	194424	20818	34
RR096e_01553_W-R255-H11_P21_S336	5992.831	1350818	2358168	29658	218	0	1	21	0	0	12.000	1775.100	2567.000	3876.000	5649.000	7686.000	0.992	0.988	0.988	0.987	1345469	1200184	144960	464
RR096e_01554_W-R255-A12_B23_S354	4536.782	1031468	1562164	29592	261	0	1	30	0	0	6.000	1130.100	1673.000	2849.500	4301.000	5838.000	0.990	0.988	0.988	0.980	1027302	905626	121312	342
RR096e_01555_W-R255-B12_D23_S356	3586.616	805202	1089548	29813	43	0	0	24	0	0	696.000	1277.000	1634.000	2321.000	3291.000	4445.000	0.997	0.996	0.996	0.996	801876	720050	81446	310
RR096e_01556_W-R255-C12_F23_S358	13606.043	3183230	6501680	29671	229	0	2	22	0	0	35.000	2351.000	4755.200	8069.000	12402.000	17340.000	0.992	0.990	0.990	0.983	3166691	2639744	524364	4346
RR096e_01557_W-R255-D12_H23_S360	7243.217	1652621	1936692	29766	102	0	0	21	0	1	23.000	2494.000	3342.000	4945.000	6929.000	9179.000	0.995	0.989	0.989	0.987	1646022	1436024	208978	1526
RR096e_01558_W-R255-E12_J23_S362	3649.644	823719	1372290	29566	284	0	0	29	0	0	2.020	884.000	1350.000	2276.000	3437.000	4816.000	0.989	0.987	0.987	0.980	820332	732998	86968	334
RR096e_01559_W-R255-F12_L23_S364	5017.172	1127871	2365788	29340	513	0	0	21	0	0	2.000	334.000	1013.200	2700.000	4645.000	6825.000	0.981	0.974	0.974	0.967	1123549	1011106	111968	538
RR096e_01560_W-R255-G12_N23_S366	1060.694	237547	541530	29500	348	0	1	23	0	0	1.000	236.000	404.000	645.000	986.000	1381.000	0.987	0.979	0.979	0.970	236595	215226	21102	64
RR096e_01561_W-R255-H12_P23_S368	6590.739	1486749	1917108	29760	141	0	2	23	0	0	51.000	2100.200	2961.000	4337.000	6240.000	8408.000	0.995	0.993	0.993	0.988	1481161	1321612	159258	390
water_W-R254-A12_A23_S353	0.000	0	45322	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R255-B5_D09_S132	0.000	0	768	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R255-D3_H05_S72	0.000	0	1952	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R255-E10_J19_S298	0.000	0	32954	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R255-G7_N13_S206	0.000	0	32494	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R256-H12_O24_S383	0.000	0	486	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-A10_B20_S306	0.000	0	1818	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-A11_B22_S338	0.000	0	706	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-A2_B04_S50	0.000	0	1194	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-A6_B12_S178	0.000	0	1860	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-A8_B16_S242	0.000	0	1612	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-B3_D06_S84	0.000	0	3060	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-B4_D08_S116	0.000	0	14940	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-C12_F24_S374	0.000	0	1102	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-C1_F02_S22	0.017	4	550	0	11868	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	4	0	0
water_W-R257-C5_F10_S150	0.000	0	2902	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-D11_H22_S344	0.000	0	540	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-D7_H14_S216	0.000	0	2422	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-D9_H18_S280	0.000	0	370	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-E10_J20_S314	0.000	0	848	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-E4_J08_S122	0.000	0	5484	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-E6_J12_S186	0.000	0	12582	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-E8_J16_S250	0.000	0	2478	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-F12_L24_S380	0.000	0	104	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-F1_L02_S28	28.488	6809	8350	27479	2289	0	16	22	0	0	0.000	7.000	11.000	17.000	26.000	38.000	0.920	0.415	0.415	0.000	6787	5284	1372	0
water_W-R257-F2_L04_S60	7.388	1780	2284	8665	21038	0	28	4	0	0	0.000	1.000	2.000	4.000	7.000	10.000	0.291	0.001	0.001	0.000	1771	1344	344	0
water_W-R257-F5_L10_S156	0.000	0	2102	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-G11_N22_S350	0.000	0	10834	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-G12_N24_S382	0.000	0	1228	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-G3_N06_S94	0.000	0	1220	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-G9_N18_S286	0.000	0	1774	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-H12_P24_S384	0.000	0	1038	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-H4_P08_S128	0.000	0	570	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-H6_P12_S192	0.000	0	170764	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R257-H8_P16_S256	0.000	0	7008	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
