sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR096e_01400_W-R258-G3_M05_S77	1234.306	268057	438994	29611	232	0	0	32	0	0	15.000	362.000	527.000	814.000	1147.000	1576.000	0.990	0.987	0.987	0.984	267376	248766	18312	168
RR096e_01401_W-R258-H3_O05_S79	844.097	183533	289866	29585	231	0	0	15	0	0	7.000	162.000	221.000	461.000	758.000	1154.000	0.989	0.989	0.989	0.981	183159	173136	9744	80
RR096e_01402_W-R258-A4_A07_S97	18892.365	4131271	6729114	29797	54	0	0	24	0	4	165.000	4901.100	7505.200	12111.000	17660.000	24775.500	0.997	0.997	0.997	0.997	4118946	3738706	375780	5586
RR096e_01403_W-R258-B4_C07_S99	53664.186	12025497	18956706	29852	47	0	0	29	0	1	86.020	20521.200	27532.400	38785.000	51940.000	67396.000	0.998	0.998	0.998	0.989	11983067	10376236	1595822	15972
RR096e_01404_W-R258-C4_E07_S101	59354.486	13318584	18842448	29858	42	0	3	27	0	0	91.020	15180.300	24505.200	37512.000	53317.000	79820.000	0.999	0.997	0.997	0.989	13280124	11531462	1744054	9546
RR096e_01405_W-R258-D4_G07_S103	4284.465	928782	1191704	29526	374	0	3	22	0	0	4.000	1307.100	1857.000	2830.500	3999.000	5382.500	0.987	0.987	0.987	0.984	926267	867422	60514	594
RR096e_01406_W-R258-E4_I07_S105	941.232	203345	289018	29824	25	0	1	27	0	1	74.000	296.000	379.000	572.000	854.000	1221.000	0.997	0.996	0.996	0.988	202825	190262	12374	190
RR096e_01407_W-R258-F4_K07_S107	878.467	189809	255356	29342	510	0	2	30	0	0	3.000	291.000	383.000	586.000	831.000	1115.000	0.981	0.979	0.979	0.978	189344	177870	11346	234
RR096e_01408_W-R258-G4_M07_S109	819.843	177330	353488	29820	24	0	0	31	0	1	62.000	306.000	382.000	540.000	771.000	1025.000	0.997	0.996	0.996	0.988	176856	165032	11586	258
RR096e_01409_W-R258-H4_O07_S111	1328.299	288765	390444	29832	20	0	0	23	0	0	120.020	491.000	637.000	909.000	1254.000	1663.000	0.998	0.997	0.997	0.993	288081	267184	21000	288
RR096e_01410_W-R258-A5_A09_S129	30990.906	6750130	7837326	29823	79	0	1	22	0	1	119.020	10468.400	14304.200	21087.000	29415.000	40298.500	0.997	0.997	0.997	0.991	6731622	6165328	560784	7384
RR096e_01411_W-R258-B5_C09_S131	15653.016	3560366	5821886	24667	5166	0	66	20	0	0	0.000	2.000	5.000	15.000	8704.000	30377.500	0.827	0.626	0.626	0.594	3547726	2995436	549110	4158
RR096e_01412_W-R258-C5_E09_S133	9080.558	2132450	4211972	29573	254	0	1	22	0	0	6.000	878.000	1943.600	4615.000	7826.000	12547.000	0.989	0.988	0.988	0.980	2125480	1717264	406878	2340
RR096e_01413_W-R258-D5_G09_S135	8968.210	1959437	2451882	29284	579	0	2	23	0	0	3.000	20.000	35.000	85.000	5647.000	16782.500	0.979	0.914	0.914	0.719	1954678	1787946	165940	1162
RR096e_01414_W-R258-E5_I09_S137	712.073	153708	359328	29097	710	0	2	32	0	0	2.000	57.000	151.000	315.000	581.000	984.000	0.973	0.968	0.968	0.928	153304	143808	9212	164
RR096e_01415_W-R258-G5_M09_S141	873.443	189512	569716	29620	191	0	5	25	0	0	10.000	114.000	227.000	423.000	718.000	1186.000	0.991	0.987	0.987	0.960	189066	176202	12562	168
RR096e_01416_W-R258-H5_O09_S143	777.107	169102	302480	29278	586	0	0	21	0	1	1.000	97.000	204.000	403.000	706.000	1045.000	0.979	0.977	0.977	0.949	168692	157036	11376	142
RR096e_01417_W-R258-A6_A11_S161	60445.888	13199830	16035786	29898	4	0	1	31	0	0	554.020	18022.300	26663.000	39923.000	55955.000	79852.500	1.000	0.998	0.998	0.996	13163433	11967718	1186054	17532
RR096e_01418_W-R258-B6_C11_S163	32752.819	7411339	8973172	29854	48	0	1	31	0	0	71.000	13279.100	17177.000	23467.000	30873.000	40300.000	0.998	0.994	0.994	0.989	7385189	6276268	1101906	10704
RR096e_01419_W-R258-C6_E11_S165	33237.500	7455856	8291354	29864	39	0	0	22	0	0	7971.020	13979.200	17327.200	22707.500	30742.000	41950.000	0.999	0.998	0.998	0.997	7435606	6475118	958320	6126
RR096e_01420_W-R258-D6_G11_S167	7105.556	1540959	1848364	29848	10	0	2	29	0	0	293.000	2568.000	3226.000	4585.500	6586.000	8899.500	0.998	0.998	0.998	0.997	1536635	1423058	114068	1912
RR096e_01421_W-R258-E6_I11_S169	2.188	472	1043808	486	29192	0	0	2	0	0	0.000	0.000	0.000	0.000	1.000	4.000	0.016	0.000	0.000	0.000	469	426	34	0
RR096e_01422_W-R258-F6_K11_S171	1069.836	231938	547906	29306	534	0	2	30	0	0	4.000	183.100	320.000	563.500	899.000	1410.000	0.980	0.980	0.980	0.968	231381	217050	14066	246
RR096e_01423_W-R258-G6_M11_S173	1426.498	309304	618440	29545	293	0	3	28	0	0	4.000	369.000	634.000	957.000	1373.000	1820.000	0.988	0.984	0.984	0.979	308583	287966	20472	174
RR096e_01424_W-R258-H6_O11_S175	725.132	157130	392262	29527	321	0	2	28	0	0	3.000	262.000	350.000	487.000	683.000	911.000	0.987	0.985	0.985	0.979	156700	146162	10212	98
RR096e_01425_W-R258-A7_A13_S193	40227.564	8839006	13045926	29777	126	0	0	30	0	1	61.000	6160.200	13254.600	23682.500	36938.000	54815.500	0.996	0.994	0.994	0.989	8811181	7903618	899252	11270
RR096e_01426_W-R258-B7_C13_S195	69917.086	15902104	19197908	29876	26	0	1	29	0	0	1178.020	24412.200	31891.600	43936.500	62198.000	93455.000	0.999	0.999	0.999	0.998	15851163	13368374	2472082	20014
RR096e_01427_W-R258-C7_E13_S197	28426.930	6379527	12183708	29846	55	0	2	27	0	0	55.040	5689.100	9914.600	16049.500	24037.000	39900.000	0.998	0.991	0.991	0.989	6361857	5536634	822860	5370
RR096e_01428_W-R258-D7_G13_S199	5756.410	1250004	2309618	29583	280	0	2	23	0	0	8.000	1563.000	2487.000	3738.000	5345.000	7383.000	0.989	0.988	0.988	0.987	1246751	1156388	89694	764
RR096e_01429_W-R258-E7_I13_S201	1538.169	331668	812788	27811	2018	0	9	19	0	0	2.000	6.000	14.000	36.000	939.000	2784.000	0.930	0.790	0.790	0.610	330612	310762	19538	202
RR096e_01430_W-R258-F7_K13_S203	1557.599	338709	435876	29356	484	0	1	21	0	0	4.000	234.100	438.000	916.000	1511.000	2048.000	0.982	0.980	0.980	0.969	337899	315634	22004	204
RR096e_01431_W-R258-G7_M13_S205	975.096	211722	316678	29801	49	0	0	22	0	0	51.000	328.000	436.000	652.000	925.000	1246.000	0.997	0.996	0.996	0.989	211299	196814	14272	152
RR096e_01432_W-R258-H7_O13_S207	1039.531	226403	378190	29310	501	0	1	26	0	0	1.000	184.000	385.000	628.500	976.000	1337.000	0.980	0.975	0.975	0.964	225836	209080	16522	170
RR096e_01433_W-R258-A8_A15_S225	18509.257	4101110	9720462	29592	307	0	2	26	0	0	9.000	1337.100	3726.200	8549.000	15274.000	25761.000	0.990	0.989	0.989	0.982	4087336	3608102	475238	5236
RR096e_01434_W-R258-B8_C15_S227	90943.839	20151594	27974202	29862	37	0	4	30	0	0	542.000	29979.300	39075.000	56926.500	81966.000	121607.500	0.999	0.999	0.999	0.998	20082658	17851028	2217228	24366
RR096e_01435_W-R258-C8_E15_S229	21626.497	4836597	6544480	29860	5	0	1	28	0	0	1047.040	5215.000	6882.200	10397.500	17261.000	31292.000	0.999	0.998	0.998	0.997	4819304	4311064	506848	3356
RR096e_01436_W-R258-D8_G15_S231	5276.059	1143147	2701148	29840	22	0	0	16	0	0	45.020	1111.000	1698.000	2906.000	4727.000	7003.000	0.998	0.996	0.996	0.989	1139997	1056700	82886	834
RR096e_01437_W-R258-E8_I15_S233	1747.694	380196	779160	20757	9079	0	9	17	0	0	0.000	0.000	2.000	6.000	1162.000	3188.000	0.694	0.609	0.609	0.559	379369	352788	26440	154
RR096e_01438_W-R258-G8_M15_S237	310.113	68269	342226	29203	591	0	8	32	0	0	1.000	24.000	39.000	104.000	231.000	441.000	0.977	0.930	0.930	0.760	68121	62044	5862	22
RR096e_01439_W-R258-H8_O15_S239	2295.913	500076	675764	29565	326	0	2	23	0	0	1.000	868.100	1157.000	1606.000	2206.000	2861.000	0.989	0.982	0.982	0.980	499051	464314	34436	146
RR096e_01440_W-R258-A9_A17_S257	73997.055	16535729	20088014	29878	8	0	2	35	0	5	19013.300	29472.000	37761.000	51267.500	68066.000	94057.000	1.000	0.999	0.999	0.998	16481795	14321772	2146840	20802
RR096e_01441_W-R258-B9_C17_S259	43618.886	9980681	16555666	29781	121	0	1	25	0	0	113.000	9921.200	16689.800	26324.500	38960.000	59967.500	0.996	0.995	0.995	0.992	9949146	8327608	1616384	10352
RR096e_01442_W-R258-C9_E17_S261	40010.314	8993478	10637006	29846	42	0	0	34	0	4	6324.240	11368.000	14408.800	21229.500	32808.000	57421.500	0.999	0.998	0.998	0.997	8967807	7785266	1178806	7838
RR096e_01443_W-R258-D9_G17_S263	6317.549	1380650	3366592	29767	59	0	2	25	0	0	27.000	439.000	826.200	2385.000	4641.000	8870.000	0.996	0.989	0.989	0.973	1376707	1256730	120136	786
RR096e_01444_W-R258-E9_I17_S265	388.812	84526	1214244	16999	12742	0	4	16	0	0	0.000	0.000	0.000	2.000	114.000	625.000	0.569	0.543	0.543	0.508	84289	78572	5494	28
RR096e_01445_W-R258-F9_K17_S267	1024.121	222372	300836	29765	53	0	2	33	0	5	23.000	209.000	296.000	500.000	841.000	1428.000	0.996	0.988	0.988	0.978	221855	206840	14746	166
RR096e_01446_W-R258-G9_M17_S269	637.687	138455	953194	29301	496	0	1	26	0	1	2.000	31.000	60.000	155.000	364.000	884.000	0.980	0.951	0.951	0.833	138080	128532	9248	98
RR096e_01447_W-R258-H9_O17_S271	2192.821	476846	601250	29812	34	0	1	24	0	0	334.000	640.000	893.000	1364.500	1926.000	2857.000	0.997	0.996	0.996	0.996	475721	442748	32568	202
RR096e_01448_W-R258-A10_A19_S289	25387.955	5756196	17593820	29168	721	0	4	18	0	0	2.000	160.000	540.000	4581.000	20020.000	39783.500	0.976	0.971	0.971	0.953	5733885	4846880	881432	7342
RR096e_01449_W-R258-B10_C19_S291	30749.733	6913346	20879584	29415	474	0	5	20	0	0	5.000	1244.200	5065.200	14614.500	26041.000	41671.500	0.984	0.980	0.980	0.973	6889107	5956380	927268	8868
RR096e_01450_W-R258-C10_E19_S293	11015.812	2447581	3134974	29604	255	0	1	26	0	1	10.000	762.200	2147.200	5084.000	8765.000	15778.500	0.990	0.982	0.982	0.974	2440346	2162414	276536	2268
RR096e_01451_W-R258-D10_G19_S295	855.375	186206	2284080	25884	3903	0	3	18	0	0	0.000	2.000	6.000	55.000	375.000	1238.000	0.866	0.792	0.792	0.687	185715	170674	14788	74
RR096e_01452_W-R258-F10_K19_S299	1737.281	377164	563862	29643	207	0	2	25	0	0	11.000	487.000	688.000	1071.000	1584.000	2278.000	0.991	0.987	0.987	0.977	376224	350428	25484	234
RR096e_01453_W-R258-G10_M19_S301	642.955	139697	1148964	29474	360	0	4	27	0	0	0.000	64.000	141.000	280.000	537.000	890.000	0.986	0.965	0.965	0.926	139391	130304	8878	54
RR096e_01454_W-R258-H10_O19_S303	1596.839	347479	591432	29699	172	0	2	18	0	0	11.000	656.100	836.000	1119.000	1509.000	1947.000	0.993	0.987	0.987	0.987	346575	322790	23546	150
RR096e_01455_W-R258-A11_A21_S321	66381.263	14940488	18402392	29895	7	0	1	29	0	1	705.000	21331.400	29048.600	40627.500	59007.000	90137.000	1.000	0.998	0.998	0.998	14887666	12783628	2091232	20696
RR096e_01456_W-R258-B11_C21_S323	48455.647	10957383	13291942	29854	46	0	3	27	0	0	235.020	12316.100	16351.400	25088.500	40125.000	70954.500	0.998	0.995	0.995	0.993	10923872	9353138	1563866	11746
RR096e_01457_W-R258-C11_E21_S325	18413.551	4023198	7078064	29747	155	0	1	27	0	0	32.000	3811.000	6248.000	10503.000	16671.000	24876.500	0.995	0.991	0.991	0.988	4012082	3665892	344884	2282
RR096e_01458_W-R258-D11_G21_S327	2448.799	532741	1725072	29799	13	0	3	19	0	0	50.020	319.000	486.000	943.000	1908.000	3223.000	0.997	0.995	0.995	0.985	531325	489118	41928	140
RR096e_01459_W-R258-E11_I21_S329	1924.381	416609	545398	29540	342	0	4	23	0	0	8.000	464.000	631.000	985.000	1658.000	2679.000	0.988	0.986	0.986	0.983	415600	390678	24526	184
RR096e_01460_W-R258-F11_K21_S331	1049.121	227381	332806	29676	136	0	0	30	0	0	12.000	205.000	367.000	603.000	931.000	1411.000	0.992	0.981	0.981	0.976	226872	212416	14168	100
RR096e_01461_W-R258-G11_M21_S333	1096.667	238102	623592	29782	33	0	2	22	0	0	23.000	247.100	384.000	602.000	917.000	1501.000	0.996	0.989	0.989	0.983	237513	221756	15482	132
RR096e_01462_W-R258-H11_O21_S335	1632.767	354591	505698	29659	190	0	1	25	0	0	12.000	579.000	790.000	1102.000	1539.000	2022.500	0.992	0.987	0.987	0.980	353744	330550	22962	130
RR096e_01463_W-R258-A12_A23_S353	49813.858	11221229	13686648	29860	42	0	1	35	0	1	296.020	17507.200	24294.000	33805.000	45977.000	64004.000	0.999	0.998	0.998	0.995	11179351	9587696	1580734	18810
RR096e_01464_W-R258-B12_C23_S355	39578.525	9176502	14183786	29856	46	0	1	25	0	1	555.120	14407.700	20635.400	28198.000	38040.000	48851.500	0.998	0.998	0.998	0.997	9149314	7519230	1624226	8614
RR096e_01465_W-R258-C12_E23_S357	4.240	903	2369318	3370	26238	0	3	2	0	0	0.000	0.000	0.000	1.000	3.000	6.000	0.113	0.000	0.000	0.000	902	872	24	0
RR096e_01466_W-R258-D12_G23_S359	2930.837	636286	1560680	29567	276	0	4	25	0	0	5.000	703.000	1096.000	1726.000	2620.000	3881.000	0.989	0.987	0.987	0.986	634670	590078	44228	436
RR096e_01467_W-R258-E12_I23_S361	1168.738	253905	502260	29533	315	0	1	30	0	0	5.000	355.000	499.000	751.000	1074.000	1534.000	0.988	0.987	0.987	0.982	253342	237024	16088	48
RR096e_01468_W-R258-F12_K23_S363	2590.151	564928	871752	29395	466	0	4	25	0	0	3.000	443.000	880.000	1556.000	2347.000	3462.000	0.983	0.980	0.980	0.977	563847	524314	39214	122
RR096e_01469_W-R258-G12_M23_S365	1397.839	303769	593480	29525	329	0	0	25	0	0	4.000	380.100	582.000	901.000	1290.000	1811.000	0.987	0.983	0.983	0.980	303072	282178	20606	142
water_W-R258-E10_I19_S297	1.168	255	793644	423	28994	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	2.000	0.014	0.000	0.000	0.000	254	226	22	0
water_W-R258-E2_I03_S41	0.078	18	14436	0	13290	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18	16	2	0
water_W-R258-F5_K09_S139	2.295	499	5552	966	28455	0	1	0	0	0	0.000	0.000	0.000	0.000	2.000	3.000	0.032	0.000	0.000	0.000	496	450	34	4
water_W-R258-F8_K15_S235	1.788	391	16346	633	28310	0	1	0	0	0	0.000	0.000	0.000	0.000	1.000	2.000	0.021	0.000	0.000	0.000	391	360	26	0
water_W-R258-H12_O23_S367	5.646	1215	70916	5952	23787	0	5	4	0	0	0.000	0.000	1.000	2.000	4.000	8.000	0.199	0.000	0.000	0.000	1208	1108	86	2
water_W-R259-A1_B01_S2	5.188	1151	8038	4723	25043	0	16	4	0	0	0.000	0.000	0.000	2.000	4.000	8.000	0.158	0.000	0.000	0.000	1148	1016	116	0
water_W-R259-A2_B03_S34	10.059	2211	14152	13517	16224	0	42	4	0	0	0.000	0.000	2.000	4.000	9.000	14.000	0.453	0.028	0.028	0.000	2207	1978	202	0
water_W-R259-A3_B05_S66	0.000	0	42822	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-B9_D17_S260	0.179	42	4384	0	29316	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42	32	8	0
water_W-R259-C10_F19_S294	0.000	0	21890	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-C11_F21_S326	0.035	8	20070	0	23299	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	8	0	0
water_W-R259-C12_F23_S358	2.051	452	10996	614	29162	0	1	1	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.021	0.000	0.000	0.000	452	384	62	0
water_W-R259-C4_F07_S102	2.122	467	139614	684	28841	0	1	2	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.023	0.000	0.000	0.000	467	434	26	2
water_W-R259-C6_F11_S166	0.615	132	3747330	11	29751	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	132	122	8	0
water_W-R259-C8_F15_S230	0.000	0	28044	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-D1_H01_S8	30.099	6770	21830	27824	1955	0	19	23	0	0	2.000	8.000	11.000	18.000	28.000	40.000	0.931	0.451	0.451	0.001	6755	5946	726	0
water_W-R259-D5_H09_S136	0.000	0	618910	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-D7_H13_S200	0.000	0	5368	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-F2_L03_S44	0.010	2	1241588	0	211	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R259-F3_L05_S76	1.569	339	4626	455	28375	0	1	1	0	0	0.000	0.000	0.000	0.000	1.000	2.000	0.015	0.000	0.000	0.000	339	308	26	0
water_W-R259-F9_L17_S268	0.038	8	440832	0	4506	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	8	0	0
water_W-R259-G11_N21_S334	0.000	0	2634	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-G12_N23_S366	0.006	2	40166	0	185	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R259-G4_N07_S110	0.158	34	7316	0	29493	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34	34	0	0
water_W-R259-G5_N09_S142	0.009	2	363002	0	216	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R259-G6_N11_S174	0.000	0	7278	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R259-G7_N13_S206	1.349	296	90224	362	27659	0	1	0	0	0	0.000	0.000	0.000	0.000	0.000	2.000	0.012	0.000	0.000	0.000	295	256	32	0
water_W-R259-G8_N15_S238	0.010	2	7704	0	400	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R259-H10_P19_S304	0.173	40	9908	0	17960	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40	36	4	0
water_W-R259-H12_P23_S368	0.000	0	48244	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R260-A4_A08_S113	0.000	0	2358	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R260-A5_A10_S145	0.000	0	2804	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R260-A6_A12_S177	2.095	455	3172	841	28899	0	0	3	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.028	0.000	0.000	0.000	454	400	48	0
water_W-R260-A8_A16_S241	0.000	0	1302	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R260-C10_E20_S309	2.396	520	17592	1187	28427	0	1	0	0	0	0.000	0.000	0.000	0.000	2.000	3.000	0.040	0.000	0.000	0.000	520	494	18	0
water_W-R260-C1_E02_S21	8.263	1862	6722	10589	19173	0	18	6	0	0	0.000	0.000	1.000	3.000	6.000	12.000	0.355	0.010	0.010	0.000	1857	1596	218	0
water_W-R260-C3_E06_S85	0.318	68	22060	114	28786	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	68	66	2	0
water_W-R260-D12_G24_S375	2.518	555	187532	690	29025	0	0	0	0	0	0.000	0.000	0.000	0.000	2.000	4.000	0.023	0.000	0.000	0.000	555	502	42	0
water_W-R260-D2_G04_S55	1.023	222	27406	684	27871	0	3	0	0	0	0.000	0.000	0.000	0.000	0.000	1.000	0.023	0.000	0.000	0.000	221	202	16	0
water_W-R260-D9_G18_S279	0.034	8	4272	0	27779	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	6	0	0
water_W-R260-E7_I14_S217	0.110	27	4952	93	17649	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	26	20	6	0
water_W-R260-F11_K22_S347	0.000	0	47466	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R260-F6_K12_S187	1.097	238	8506	284	28346	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	1.000	0.009	0.000	0.000	0.000	237	224	6	0
water_W-R260-G10_M20_S317	0.051	12	11684	0	6402	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	12	0	0
water_W-R260-G8_M16_S253	0.010	2	150108	0	219	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R260-H12_O24_S383	0.947	212	65206	356	26987	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	0.000	0.000	212	190	16	0
water_W-R260-H1_O02_S31	0.841	184	2578	207	29229	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	1.000	0.007	0.000	0.000	0.000	180	156	20	0
water_W-R261-B10_D20_S308	1.771	387	5168	617	28443	0	0	0	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.021	0.000	0.000	0.000	386	368	16	0
